Wavenumber (cm-1),Cleaned Intensity
500.0,2.7737576961517334
501.0,2.778200456074306
502.0,2.772097110748291
503.0,2.7613494055611745
504.0,2.7493527276175365
505.0,2.7354374613080705
506.0,2.7188233648027693
507.0,2.7080869674682617
508.0,2.720307009560721
509.0,2.7433269023895264
510.0,2.7586401871272495
511.0,2.7612831592559814
512.0,2.755779709134783
513.0,2.7506755079541887
514.0,2.751661539077759
515.0,2.756892306464059
516.0,2.7608190945216586
517.0,2.7634819575718472
518.0,2.7668179103306363
519.0,2.7703123773847307
520.0,2.771526370729719
521.0,2.7714993953704834
522.0,2.7715790952954973
523.0,2.7704098224639893
524.0,2.767568826675415
525.0,2.7655328001294817
526.0,2.771126917430333
527.0,2.792236123766218
528.0,2.8297786712646484
529.0,2.850264413016183
530.0,2.8453599384852817
531.0,2.829590388706752
532.0,2.815136500767299
533.0,2.8026132583618164
534.0,2.786637987409319
535.0,2.7761878967285156
536.0,2.7899018015180315
537.0,2.814026253564017
538.0,2.8308393955230713
539.0,2.831196205956595
540.0,2.8178890432630266
541.0,2.8028569562094554
542.0,2.798243761062622
543.0,2.8114007881709506
544.0,2.8241754940577914
545.0,2.8329384667532787
546.0,2.844475030899048
547.0,2.8576978615352084
548.0,2.862675768988473
549.0,2.85697865486145
550.0,2.8505074296678816
551.0,2.850377457482474
552.0,2.8589039870670865
553.0,2.870229550770351
554.0,2.8738911151885986
555.0,2.860800095966884
556.0,2.8316352367401123
557.0,2.815626995904105
558.0,2.819763251713344
559.0,2.8319345201764787
560.0,2.8416342054094588
561.0,2.844000680106027
562.0,2.8408050196511403
563.0,2.8383843898773193
564.0,2.8464708668845042
565.0,2.860827922821045
566.0,2.8707357134137834
567.0,2.8629888807024275
568.0,2.8369620186941966
569.0,2.8075592517852783
570.0,2.7960479259490967
571.0,2.7921197414398193
572.0,2.79045261655535
573.0,2.7955544335501537
574.0,2.8090833936418806
575.0,2.8244432040623257
576.0,2.829784597669329
577.0,2.819413185119629
578.0,2.8033742904663086
579.0,2.7929830210549493
580.0,2.7859036922454834
581.0,2.781348637172154
582.0,2.7776564870561873
583.0,2.7718888350895474
584.0,2.7614452838897705
585.0,2.757454974310739
586.0,2.761005333491734
587.0,2.7677785328456332
588.0,2.774252312523978
589.0,2.7786728654588972
590.0,2.7809248311179027
591.0,2.7812983989715576
592.0,2.7702667031969344
593.0,2.749963590076992
594.0,2.7372328553880965
595.0,2.7377772671835765
596.0,2.748188529695783
597.0,2.760808093207223
598.0,2.771418809890747
599.0,2.7873831135886054
600.0,2.7989795889173235
601.0,2.80235184941973
602.0,2.8004563195364818
603.0,2.797525542122977
604.0,2.794869933809553
605.0,2.788017988204956
606.0,2.7811319146837508
607.0,2.7810450281415666
608.0,2.7855702808925082
609.0,2.791778189795358
610.0,2.797459704535348
611.0,2.801663977759225
612.0,2.8043110370635986
613.0,2.802013635635376
614.0,2.787789685385568
615.0,2.770861898149763
616.0,2.757291555404663
617.0,2.745543377740043
618.0,2.731828212738037
619.0,2.7252235412597656
620.0,2.7500670296805243
621.0,2.783877270562308
622.0,2.8023576395852223
623.0,2.8048859664372037
624.0,2.7998643943241666
625.0,2.7949888025011336
626.0,2.792437791824341
627.0,2.7875256197793146
628.0,2.7855189187186107
629.0,2.7932582582746233
630.0,2.807004758289882
631.0,2.818759407315935
632.0,2.8237104075295583
633.0,2.828808546066284
634.0,2.8317662307194302
635.0,2.8216006755828857
636.0,2.8026318890707835
637.0,2.790477446147374
638.0,2.795886891228812
639.0,2.816310610089983
640.0,2.835203170776367
641.0,2.8319399697440013
642.0,2.819323437554496
643.0,2.8094685077667236
644.0,2.8108516080038886
645.0,2.822613613946097
646.0,2.8347360406603133
647.0,2.8340904712677
648.0,2.8106889384133478
649.0,2.791771377835955
650.0,2.7890279293060303
651.0,2.797231912612915
652.0,2.808504479272025
653.0,2.8192995956965854
654.0,2.8301093578338623
655.0,2.8390602724892755
656.0,2.8447118146078925
657.0,2.8516628742218018
658.0,2.8590508529118126
659.0,2.8661188057490756
660.0,2.8739136968340193
661.0,2.883115768432617
662.0,2.8875315529959544
663.0,2.889747585569109
664.0,2.8910769394465854
665.0,2.8913157326834544
666.0,2.8895654678344727
667.0,2.88560904775347
668.0,2.881840467453003
669.0,2.868171725954328
670.0,2.849138566425869
671.0,2.8315979072025845
672.0,2.814011607851301
673.0,2.7978988715580533
674.0,2.7903615747179304
675.0,2.797682523727417
676.0,2.812021153313773
677.0,2.820146765027727
678.0,2.82895701272147
679.0,2.8380392278943742
680.0,2.8417202745165144
681.0,2.834004606519427
682.0,2.8164005279541016
683.0,2.8069618088858466
684.0,2.8009810107094903
685.0,2.796278033937727
686.0,2.798485517501831
687.0,2.813989400863647
688.0,2.8415503842490057
689.0,2.8626062870025635
690.0,2.8558906487056186
691.0,2.8407899992806573
692.0,2.831303596496582
693.0,2.8265910829816545
694.0,2.8231381688799178
695.0,2.820064510617937
696.0,2.8175737857818604
697.0,2.809652021953038
698.0,2.806220020566668
699.0,2.8074914046696255
700.0,2.811127151761736
701.0,2.8161188193729947
702.0,2.824380704334804
703.0,2.8400509357452393
704.0,2.8506269114358087
705.0,2.8499089990343367
706.0,2.8437087535858154
707.0,2.8362060274396623
708.0,2.8259730339050293
709.0,2.8097782475607738
710.0,2.7941701412200928
711.0,2.793034110750471
712.0,2.7996494088854105
713.0,2.80581157548087
714.0,2.814688716615949
715.0,2.8280209473201205
716.0,2.8401830196380615
717.0,2.8391101360321045
718.0,2.826748268944877
719.0,2.818999120167324
720.0,2.818885019847325
721.0,2.8228868756975447
722.0,2.8277438708714078
723.0,2.8331765787942067
724.0,2.840533494949341
725.0,2.8459784303392683
726.0,2.843363114765712
727.0,2.8340021201542447
728.0,2.825551680156163
729.0,2.820416348321097
730.0,2.8148708002907887
731.0,2.808896780014038
732.0,2.807194471359253
733.0,2.804140159061977
734.0,2.8028484072004045
735.0,2.810042551585606
736.0,2.826695476259504
737.0,2.845457451684134
738.0,2.8548710346221924
739.0,2.8637236527034213
740.0,2.8688531943729942
741.0,2.8637982436588834
742.0,2.8507176467350552
743.0,2.8400077479226247
744.0,2.8479289327348978
745.0,2.8922414779663086
746.0,2.932432515280586
